"";"TIPO";"TIPO_INDICE";"CO_ANO";"CO_MES";"NO_CLASSIFICACAO";"INDICE"
"1520";"EXP";"PRECO";2005;3;"TOTAL";84,5946430446456
"1521";"EXP";"QUANTUM";2005;3;"TOTAL";96,0100828367741
"1522";"EXP_DESSAZONALIZADA";"QUANTUM";2005;3;"TOTAL";96,5386589062691
"1523";"IMP";"QUANTUM";2005;3;"TOTAL";85,6226062589711
"1524";"IMP";"PRECO";2005;3;"TOTAL";90,861515785942
"1525";"IMP_DESSAZONALIZADA";"QUANTUM";2005;3;"TOTAL";83,8795440559178
"1526";"TERMOS_DE_TROCA";"PRECO";2005;3;"TOTAL";93,1028305140095
"1527";"EXP";"PRECO";2005;2;"TOTAL";84,1090209652363
"1528";"EXP";"QUANTUM";2005;2;"TOTAL";80,8475515221813
"1529";"EXP_DESSAZONALIZADA";"QUANTUM";2005;2;"TOTAL";100,300706216984
"1530";"IMP";"QUANTUM";2005;2;"TOTAL";73,1573779285094
"1531";"IMP";"PRECO";2005;2;"TOTAL";90,0720534684904
"1532";"IMP_DESSAZONALIZADA";"QUANTUM";2005;2;"TOTAL";87,8432421277771
"1533";"TERMOS_DE_TROCA";"PRECO";2005;2;"TOTAL";93,3797084959985
"1534";"EXP";"PRECO";2005;1;"TOTAL";82,9217964905441
"1535";"EXP";"QUANTUM";2005;1;"TOTAL";78,003551390748
"1536";"EXP_DESSAZONALIZADA";"QUANTUM";2005;1;"TOTAL";95,9669521951636
"1537";"IMP";"QUANTUM";2005;1;"TOTAL";76,9633324669029
"1538";"IMP";"PRECO";2005;1;"TOTAL";89,3041718101748
"1539";"IMP_DESSAZONALIZADA";"QUANTUM";2005;1;"TOTAL";85,3004030666624
"1540";"TERMOS_DE_TROCA";"PRECO";2005;1;"TOTAL";92,853217055529
"1541";"EXP";"PRECO";2004;12;"TOTAL";82,1889471520679
"1542";"EXP";"QUANTUM";2004;12;"TOTAL";90,4912586302935
"1543";"EXP_DESSAZONALIZADA";"QUANTUM";2004;12;"TOTAL";89,1153317276488
"1544";"IMP";"QUANTUM";2004;12;"TOTAL";83,3542777850263
"1545";"IMP";"PRECO";2004;12;"TOTAL";91,3736831104606
"1546";"IMP_DESSAZONALIZADA";"QUANTUM";2004;12;"TOTAL";87,1894604317346
"1547";"TERMOS_DE_TROCA";"PRECO";2004;12;"TOTAL";89,948160514347
"1548";"EXP";"PRECO";2004;11;"TOTAL";81,3079377014586
"1549";"EXP";"QUANTUM";2004;11;"TOTAL";86,8738640645804
"1550";"EXP_DESSAZONALIZADA";"QUANTUM";2004;11;"TOTAL";94,2038960558438
"1551";"IMP";"QUANTUM";2004;11;"TOTAL";89,3943536398925
"1552";"IMP";"PRECO";2004;11;"TOTAL";91,6423118021603
"1553";"IMP_DESSAZONALIZADA";"QUANTUM";2004;11;"TOTAL";89,3999460240927
"1554";"TERMOS_DE_TROCA";"PRECO";2004;11;"TOTAL";88,7231412024919
"1555";"EXP";"PRECO";2004;10;"TOTAL";80,3303923694238
"1556";"EXP";"QUANTUM";2004;10;"TOTAL";89,0106309430451
"1557";"EXP_DESSAZONALIZADA";"QUANTUM";2004;10;"TOTAL";91,9383872570668
"1558";"IMP";"QUANTUM";2004;10;"TOTAL";86,056740934424
"1559";"IMP";"PRECO";2004;10;"TOTAL";91,2219645763691
"1560";"IMP_DESSAZONALIZADA";"QUANTUM";2004;10;"TOTAL";90,0246202719128
"1561";"TERMOS_DE_TROCA";"PRECO";2004;10;"TOTAL";88,0603621534295
"1562";"EXP";"PRECO";2004;9;"TOTAL";80,0764851549033
"1563";"EXP";"QUANTUM";2004;9;"TOTAL";96,7641886840896
"1564";"EXP_DESSAZONALIZADA";"QUANTUM";2004;9;"TOTAL";91,9539767275378
"1565";"IMP";"QUANTUM";2004;9;"TOTAL";89,8281659926024
"1566";"IMP";"PRECO";2004;9;"TOTAL";86,0402622645816
"1567";"IMP_DESSAZONALIZADA";"QUANTUM";2004;9;"TOTAL";88,4024452702874
"1568";"TERMOS_DE_TROCA";"PRECO";2004;9;"TOTAL";93,0686204891622
"1569";"EXP";"PRECO";2004;8;"TOTAL";80,5151848275316
"1570";"EXP";"QUANTUM";2004;8;"TOTAL";97,1036409556996
"1571";"EXP_DESSAZONALIZADA";"QUANTUM";2004;8;"TOTAL";91,8121757735704
"1572";"IMP";"QUANTUM";2004;8;"TOTAL";87,0178675965507
"1573";"IMP";"PRECO";2004;8;"TOTAL";86,5388198407136
"1574";"IMP_DESSAZONALIZADA";"QUANTUM";2004;8;"TOTAL";85,4907720280138
"1575";"TERMOS_DE_TROCA";"PRECO";2004;8;"TOTAL";93,0393839154852
"1576";"EXP";"PRECO";2004;7;"TOTAL";80,2468029440597
"1577";"EXP";"QUANTUM";2004;7;"TOTAL";96,658545705178
"1578";"EXP_DESSAZONALIZADA";"QUANTUM";2004;7;"TOTAL";90,4897316121731
"1579";"IMP";"QUANTUM";2004;7;"TOTAL";85,9073176083316
"1580";"IMP";"PRECO";2004;7;"TOTAL";86,0374784360893
"1581";"IMP_DESSAZONALIZADA";"QUANTUM";2004;7;"TOTAL";85,4765727938151
"1582";"TERMOS_DE_TROCA";"PRECO";2004;7;"TOTAL";93,2695894890376
"1583";"EXP";"PRECO";2004;6;"TOTAL";80,1771532409562
"1584";"EXP";"QUANTUM";2004;6;"TOTAL";100,197712206874
"1585";"EXP_DESSAZONALIZADA";"QUANTUM";2004;6;"TOTAL";100,919838416349
"1586";"IMP";"QUANTUM";2004;6;"TOTAL";83,9153722098668
"1587";"IMP";"PRECO";2004;6;"TOTAL";86,6589365020071
"1588";"IMP_DESSAZONALIZADA";"QUANTUM";2004;6;"TOTAL";87,1075995072229
"1589";"TERMOS_DE_TROCA";"PRECO";2004;6;"TOTAL";92,5203521729109
"1590";"EXP";"PRECO";2004;5;"TOTAL";78,906735753911
"1591";"EXP";"QUANTUM";2004;5;"TOTAL";88,069793956507
"1592";"EXP_DESSAZONALIZADA";"QUANTUM";2004;5;"TOTAL";87,5234433371943
"1593";"IMP";"QUANTUM";2004;5;"TOTAL";77,0835282853751
"1594";"IMP";"PRECO";2004;5;"TOTAL";84,1117841466894
"1595";"IMP_DESSAZONALIZADA";"QUANTUM";2004;5;"TOTAL";78,8909721305883
"1596";"TERMOS_DE_TROCA";"PRECO";2004;5;"TOTAL";93,8117489177249
"1597";"EXP";"PRECO";2004;4;"TOTAL";77,0358534285285
"1598";"EXP";"QUANTUM";2004;4;"TOTAL";73,7383147116426
"1599";"EXP_DESSAZONALIZADA";"QUANTUM";2004;4;"TOTAL";76,9998721296224
"1600";"IMP";"QUANTUM";2004;4;"TOTAL";75,2668945816656
"1601";"IMP";"PRECO";2004;4;"TOTAL";82,5161750435765
"1602";"IMP_DESSAZONALIZADA";"QUANTUM";2004;4;"TOTAL";82,5446021415715
"1603";"TERMOS_DE_TROCA";"PRECO";2004;4;"TOTAL";93,3584880635175
"1604";"EXP";"PRECO";2004;3;"TOTAL";75,1728599318943
"1605";"EXP";"QUANTUM";2004;3;"TOTAL";89,963202652224
"1606";"EXP_DESSAZONALIZADA";"QUANTUM";2004;3;"TOTAL";87,2331101941986
"1607";"IMP";"QUANTUM";2004;3;"TOTAL";85,4970842324382
"1608";"IMP";"PRECO";2004;3;"TOTAL";82,6255366226956
"1609";"IMP_DESSAZONALIZADA";"QUANTUM";2004;3;"TOTAL";79,7891773613429
"1610";"TERMOS_DE_TROCA";"PRECO";2004;3;"TOTAL";90,9801775632229
"1611";"EXP";"PRECO";2004;2;"TOTAL";74,5219369834942
"1612";"EXP";"QUANTUM";2004;2;"TOTAL";66,4356408640538
"1613";"EXP_DESSAZONALIZADA";"QUANTUM";2004;2;"TOTAL";84,2576300344552
"1614";"IMP";"QUANTUM";2004;2;"TOTAL";59,6747666666284
"1615";"IMP";"PRECO";2004;2;"TOTAL";83,0169059553286
"1616";"IMP_DESSAZONALIZADA";"QUANTUM";2004;2;"TOTAL";74,4090283036542
"1617";"TERMOS_DE_TROCA";"PRECO";2004;2;"TOTAL";89,7671819082181
"1618";"EXP";"PRECO";2004;1;"TOTAL";74,0715418675417
"1619";"EXP";"QUANTUM";2004;1;"TOTAL";67,2206475898796
"1620";"EXP_DESSAZONALIZADA";"QUANTUM";2004;1;"TOTAL";83,2899015243364
"1621";"IMP";"QUANTUM";2004;1;"TOTAL";71,4723473262689
"1622";"IMP";"PRECO";2004;1;"TOTAL";79,2604485206398
"1623";"IMP_DESSAZONALIZADA";"QUANTUM";2004;1;"TOTAL";79,5611539253681
"1624";"TERMOS_DE_TROCA";"PRECO";2004;1;"TOTAL";93,4533468458144
"1625";"EXP";"PRECO";2003;12;"TOTAL";73,0391832392758
"1626";"EXP";"QUANTUM";2003;12;"TOTAL";80,8709418925826
"1627";"EXP_DESSAZONALIZADA";"QUANTUM";2003;12;"TOTAL";82,7660347653388
"1628";"IMP";"QUANTUM";2003;12;"TOTAL";67,1422921170447
"1629";"IMP";"PRECO";2003;12;"TOTAL";79,8719868098075
"1630";"IMP_DESSAZONALIZADA";"QUANTUM";2003;12;"TOTAL";73,8136710846555
"1631";"TERMOS_DE_TROCA";"PRECO";2003;12;"TOTAL";91,4453066169468
"1632";"EXP";"PRECO";2003;11;"TOTAL";71,9441913673866
"1633";"EXP";"QUANTUM";2003;11;"TOTAL";72,2524318416273
"1634";"EXP_DESSAZONALIZADA";"QUANTUM";2003;11;"TOTAL";78,7796393705845
"1635";"IMP";"QUANTUM";2003;11;"TOTAL";71,7284754264464
"1636";"IMP";"PRECO";2003;11;"TOTAL";79,0758411855416
"1637";"IMP_DESSAZONALIZADA";"QUANTUM";2003;11;"TOTAL";72,0717546458847
"1638";"TERMOS_DE_TROCA";"PRECO";2003;11;"TOTAL";90,9812532990683
"1639";"EXP";"PRECO";2003;10;"TOTAL";72,0166104686041
"1640";"EXP";"QUANTUM";2003;10;"TOTAL";91,7256646349164
"1641";"EXP_DESSAZONALIZADA";"QUANTUM";2003;10;"TOTAL";85,4793788677795
"1642";"IMP";"QUANTUM";2003;10;"TOTAL";81,8734643072025
"1643";"IMP";"PRECO";2003;10;"TOTAL";78,6382103693275
"1644";"IMP_DESSAZONALIZADA";"QUANTUM";2003;10;"TOTAL";75,6289597953754
"1645";"TERMOS_DE_TROCA";"PRECO";2003;10;"TOTAL";91,579666081381
"1646";"EXP";"PRECO";2003;9;"TOTAL";71,3216343475309
"1647";"EXP";"QUANTUM";2003;9;"TOTAL";89,2989988722379
"1648";"EXP_DESSAZONALIZADA";"QUANTUM";2003;9;"TOTAL";81,9821450857854
"1649";"IMP";"QUANTUM";2003;9;"TOTAL";77,0833587953025
"1650";"IMP";"PRECO";2003;9;"TOTAL";79,1608166415891
"1651";"IMP_DESSAZONALIZADA";"QUANTUM";2003;9;"TOTAL";72,8822759597502
"1652";"TERMOS_DE_TROCA";"PRECO";2003;9;"TOTAL";90,0971432248468
"1653";"EXP";"PRECO";2003;8;"TOTAL";70,9370040320819
"1654";"EXP";"QUANTUM";2003;8;"TOTAL";79,5728014653256
"1655";"EXP_DESSAZONALIZADA";"QUANTUM";2003;8;"TOTAL";77,8527242027438
"1656";"IMP";"QUANTUM";2003;8;"TOTAL";64,3265074157147
"1657";"IMP";"PRECO";2003;8;"TOTAL";77,929469525711
"1658";"IMP_DESSAZONALIZADA";"QUANTUM";2003;8;"TOTAL";65,9771731348374
"1659";"TERMOS_DE_TROCA";"PRECO";2003;8;"TOTAL";91,0271871011234
"1660";"EXP";"PRECO";2003;7;"TOTAL";71,7432829662331
"1661";"EXP";"QUANTUM";2003;7;"TOTAL";74,6525265791946
"1662";"EXP_DESSAZONALIZADA";"QUANTUM";2003;7;"TOTAL";67,5821739460078
"1663";"IMP";"QUANTUM";2003;7;"TOTAL";68,2816086526133
"1664";"IMP";"PRECO";2003;7;"TOTAL";78,022395726841
"1665";"IMP_DESSAZONALIZADA";"QUANTUM";2003;7;"TOTAL";64,9409429597013
"1666";"TERMOS_DE_TROCA";"PRECO";2003;7;"TOTAL";91,9521661670179
"1667";"EXP";"PRECO";2003;6;"TOTAL";70,4573178572798
"1668";"EXP";"QUANTUM";2003;6;"TOTAL";72,4634544156616
"1669";"EXP_DESSAZONALIZADA";"QUANTUM";2003;6;"TOTAL";75,0704256104002
"1670";"IMP";"QUANTUM";2003;6;"TOTAL";60,6559923885954
"1671";"IMP";"PRECO";2003;6;"TOTAL";77,524656353884
"1672";"IMP_DESSAZONALIZADA";"QUANTUM";2003;6;"TOTAL";64,9944662080929
"1673";"TERMOS_DE_TROCA";"PRECO";2003;6;"TOTAL";90,8837538545888
"1674";"EXP";"PRECO";2003;5;"TOTAL";70,5864838976446
"1675";"EXP";"QUANTUM";2003;5;"TOTAL";78,9589095777363
"1676";"EXP_DESSAZONALIZADA";"QUANTUM";2003;5;"TOTAL";78,0409516366837
"1677";"IMP";"QUANTUM";2003;5;"TOTAL";68,5056522937034
"1678";"IMP";"PRECO";2003;5;"TOTAL";74,9489813665021
"1679";"IMP_DESSAZONALIZADA";"QUANTUM";2003;5;"TOTAL";69,7025480844103
"1680";"TERMOS_DE_TROCA";"PRECO";2003;5;"TOTAL";94,1793772385981
"1681";"EXP";"PRECO";2003;4;"TOTAL";70,5076531483663
"1682";"EXP";"QUANTUM";2003;4;"TOTAL";70,9044892196778
"1683";"EXP_DESSAZONALIZADA";"QUANTUM";2003;4;"TOTAL";73,9435773747162
"1684";"IMP";"QUANTUM";2003;4;"TOTAL";68,2803647397322
"1685";"IMP";"PRECO";2003;4;"TOTAL";77,8512673880234
"1686";"IMP_DESSAZONALIZADA";"QUANTUM";2003;4;"TOTAL";74,4203122227952
"1687";"TERMOS_DE_TROCA";"PRECO";2003;4;"TOTAL";90,5671230719271
"1688";"EXP";"PRECO";2003;3;"TOTAL";71,8411192667857
"1689";"EXP";"QUANTUM";2003;3;"TOTAL";63,640974580433
"1690";"EXP_DESSAZONALIZADA";"QUANTUM";2003;3;"TOTAL";70,6303313826481
"1691";"IMP";"QUANTUM";2003;3;"TOTAL";62,5710643152292
"1692";"IMP";"PRECO";2003;3;"TOTAL";79,6147958107294
"1693";"IMP_DESSAZONALIZADA";"QUANTUM";2003;3;"TOTAL";69,297102829273
"1694";"TERMOS_DE_TROCA";"PRECO";2003;3;"TOTAL";90,2358896172712
"1695";"EXP";"PRECO";2003;2;"TOTAL";70,3177835744431
"1696";"EXP";"QUANTUM";2003;2;"TOTAL";61,9755453415931
"1697";"EXP_DESSAZONALIZADA";"QUANTUM";2003;2;"TOTAL";71,6590141631177
"1698";"IMP";"QUANTUM";2003;2;"TOTAL";62,5754023168451
"1699";"IMP";"PRECO";2003;2;"TOTAL";81,4355131537296
"1700";"IMP_DESSAZONALIZADA";"QUANTUM";2003;2;"TOTAL";70,16411016031
"1701";"TERMOS_DE_TROCA";"PRECO";2003;2;"TOTAL";86,3478117239846
"1702";"EXP";"PRECO";2003;1;"TOTAL";69,6506897817864
"1703";"EXP";"QUANTUM";2003;1;"TOTAL";59,7198613579925
"1704";"EXP_DESSAZONALIZADA";"QUANTUM";2003;1;"TOTAL";72,3273358421322
"1705";"IMP";"QUANTUM";2003;1;"TOTAL";64,026506726653
"1706";"IMP";"PRECO";2003;1;"TOTAL";76,8089820265023
"1707";"IMP_DESSAZONALIZADA";"QUANTUM";2003;1;"TOTAL";68,5942712495279
"1708";"TERMOS_DE_TROCA";"PRECO";2003;1;"TOTAL";90,6803969329446
"1709";"EXP";"PRECO";2002;12;"TOTAL";68,3061069062974
"1710";"EXP";"QUANTUM";2002;12;"TOTAL";66,5377756969272
"1711";"EXP_DESSAZONALIZADA";"QUANTUM";2002;12;"TOTAL";70,2809870489118
"1712";"IMP";"QUANTUM";2002;12;"TOTAL";57,9547618803945
"1713";"IMP";"PRECO";2002;12;"TOTAL";78,5573365525113
"1714";"IMP_DESSAZONALIZADA";"QUANTUM";2002;12;"TOTAL";66,7582772938668
"1715";"TERMOS_DE_TROCA";"PRECO";2002;12;"TOTAL";86,9506400088278
"1716";"EXP";"PRECO";2002;11;"TOTAL";68,9504585972709
"1717";"EXP";"QUANTUM";2002;11;"TOTAL";64,5883767613307
"1718";"EXP_DESSAZONALIZADA";"QUANTUM";2002;11;"TOTAL";70,720795283559
"1719";"IMP";"QUANTUM";2002;11;"TOTAL";67,1388845149123
"1720";"IMP";"PRECO";2002;11;"TOTAL";75,5557483777891
"1721";"IMP_DESSAZONALIZADA";"QUANTUM";2002;11;"TOTAL";67,7750559633093
"1722";"TERMOS_DE_TROCA";"PRECO";2002;11;"TOTAL";91,2577270130515
"1723";"EXP";"PRECO";2002;10;"TOTAL";69,905211907873
"1724";"EXP";"QUANTUM";2002;10;"TOTAL";80,4657626352629
"1725";"EXP_DESSAZONALIZADA";"QUANTUM";2002;10;"TOTAL";75,0336692927542
"1726";"IMP";"QUANTUM";2002;10;"TOTAL";71,7559564108509
"1727";"IMP";"PRECO";2002;10;"TOTAL";78,3155705204166
"1728";"IMP_DESSAZONALIZADA";"QUANTUM";2002;10;"TOTAL";66,3346526131285
"1729";"TERMOS_DE_TROCA";"PRECO";2002;10;"TOTAL";89,2609368013848
"1730";"EXP";"PRECO";2002;9;"TOTAL";69,1175446760552
"1731";"EXP";"QUANTUM";2002;9;"TOTAL";81,5228409125132
"1732";"EXP_DESSAZONALIZADA";"QUANTUM";2002;9;"TOTAL";77,7956712422641
"1733";"IMP";"QUANTUM";2002;9;"TOTAL";69,0652876377076
"1734";"IMP";"PRECO";2002;9;"TOTAL";76,487544739234
"1735";"IMP_DESSAZONALIZADA";"QUANTUM";2002;9;"TOTAL";68,204097108186
"1736";"TERMOS_DE_TROCA";"PRECO";2002;9;"TOTAL";90,3644441872138
"1737";"EXP";"PRECO";2002;8;"TOTAL";69,0349934097012
"1738";"EXP";"QUANTUM";2002;8;"TOTAL";72,0523482073798
"1739";"EXP_DESSAZONALIZADA";"QUANTUM";2002;8;"TOTAL";68,0837989357453
"1740";"IMP";"QUANTUM";2002;8;"TOTAL";72,9357962726152
"1741";"IMP";"PRECO";2002;8;"TOTAL";74,9447540797303
"1742";"IMP_DESSAZONALIZADA";"QUANTUM";2002;8;"TOTAL";71,4424378841262
"1743";"TERMOS_DE_TROCA";"PRECO";2002;8;"TOTAL";92,1145105583481
"1744";"EXP";"PRECO";2002;7;"TOTAL";67,6303002861343
"1745";"EXP";"QUANTUM";2002;7;"TOTAL";80,5586480205882
"1746";"EXP_DESSAZONALIZADA";"QUANTUM";2002;7;"TOTAL";73,3836305035502
"1747";"IMP";"QUANTUM";2002;7;"TOTAL";87,0828409401306
"1748";"IMP";"PRECO";2002;7;"TOTAL";74,1816146536857
"1749";"IMP_DESSAZONALIZADA";"QUANTUM";2002;7;"TOTAL";82,5115354527339
"1750";"TERMOS_DE_TROCA";"PRECO";2002;7;"TOTAL";91,1685470879328
"1751";"EXP";"PRECO";2002;6;"TOTAL";69,2530762585336
"1752";"EXP";"QUANTUM";2002;6;"TOTAL";52,6555651916933
"1753";"EXP_DESSAZONALIZADA";"QUANTUM";2002;6;"TOTAL";53,7071968702386
"1754";"IMP";"QUANTUM";2002;6;"TOTAL";60,7365576775535
"1755";"IMP";"PRECO";2002;6;"TOTAL";73,8809129036995
"1756";"IMP_DESSAZONALIZADA";"QUANTUM";2002;6;"TOTAL";64,4894743221124
"1757";"TERMOS_DE_TROCA";"PRECO";2002;6;"TOTAL";93,7360862727859
"1758";"EXP";"PRECO";2002;5;"TOTAL";68,3738797712626
"1759";"EXP";"QUANTUM";2002;5;"TOTAL";56,3347498596057
"1760";"EXP_DESSAZONALIZADA";"QUANTUM";2002;5;"TOTAL";55,2120995654645
"1761";"IMP";"QUANTUM";2002;5;"TOTAL";72,1220181863438
"1762";"IMP";"PRECO";2002;5;"TOTAL";72,9014552091893
"1763";"IMP_DESSAZONALIZADA";"QUANTUM";2002;5;"TOTAL";72,9656090960036
"1764";"TERMOS_DE_TROCA";"PRECO";2002;5;"TOTAL";93,7894580774349
"1765";"EXP";"PRECO";2002;4;"TOTAL";67,7856771027615
"1766";"EXP";"QUANTUM";2002;4;"TOTAL";59,3459937185772
"1767";"EXP_DESSAZONALIZADA";"QUANTUM";2002;4;"TOTAL";57,8866521611697
"1768";"IMP";"QUANTUM";2002;4;"TOTAL";76,4893719920584
"1769";"IMP";"PRECO";2002;4;"TOTAL";71,0843175288572
"1770";"IMP_DESSAZONALIZADA";"QUANTUM";2002;4;"TOTAL";76,68270579229
"1771";"TERMOS_DE_TROCA";"PRECO";2002;4;"TOTAL";95,3595384456542
"1772";"EXP";"PRECO";2002;3;"TOTAL";66,6214197703863
"1773";"EXP";"QUANTUM";2002;3;"TOTAL";54,745552994565
"1774";"EXP_DESSAZONALIZADA";"QUANTUM";2002;3;"TOTAL";58,9794244907898
"1775";"IMP";"QUANTUM";2002;3;"TOTAL";67,8261467433316
"1776";"IMP";"PRECO";2002;3;"TOTAL";71,0264801515426
"1777";"IMP_DESSAZONALIZADA";"QUANTUM";2002;3;"TOTAL";71,8282495122378
"1778";"TERMOS_DE_TROCA";"PRECO";2002;3;"TOTAL";93,7980027001794
"1779";"EXP";"PRECO";2002;2;"TOTAL";67,9345317673426
"1780";"EXP";"QUANTUM";2002;2;"TOTAL";45,6992503884288
"1781";"EXP_DESSAZONALIZADA";"QUANTUM";2002;2;"TOTAL";56,3868818805976
"1782";"IMP";"QUANTUM";2002;2;"TOTAL";60,2968757585445
"1783";"IMP";"PRECO";2002;2;"TOTAL";72,5294966112264
"1784";"IMP_DESSAZONALIZADA";"QUANTUM";2002;2;"TOTAL";74,9853251996332
"1785";"TERMOS_DE_TROCA";"PRECO";2002;2;"TOTAL";93,6646949743582
"1786";"EXP";"PRECO";2002;1;"TOTAL";67,3299697971892
"1787";"EXP";"QUANTUM";2002;1;"TOTAL";46,454295669869
"1788";"EXP_DESSAZONALIZADA";"QUANTUM";2002;1;"TOTAL";56,8494986096818
"1789";"IMP";"QUANTUM";2002;1;"TOTAL";64,8215819784693
"1790";"IMP";"PRECO";2002;1;"TOTAL";72,9887003874319
"1791";"IMP_DESSAZONALIZADA";"QUANTUM";2002;1;"TOTAL";69,9174018608171
"1792";"TERMOS_DE_TROCA";"PRECO";2002;1;"TOTAL";92,2471141968476
"1793";"EXP";"PRECO";2001;12;"TOTAL";67,6845507533823
"1794";"EXP";"QUANTUM";2001;12;"TOTAL";54,7451317163423
"1795";"EXP_DESSAZONALIZADA";"QUANTUM";2001;12;"TOTAL";59,6497938985923
"1796";"IMP";"QUANTUM";2001;12;"TOTAL";57,6664120999936
"1797";"IMP";"PRECO";2001;12;"TOTAL";75,823741471071
"1798";"IMP_DESSAZONALIZADA";"QUANTUM";2001;12;"TOTAL";69,0128640293908
"1799";"TERMOS_DE_TROCA";"PRECO";2001;12;"TOTAL";89,2656435045559
"1800";"EXP";"PRECO";2001;11;"TOTAL";68,6789345978961
"1801";"EXP";"QUANTUM";2001;11;"TOTAL";55,6196021824454
"1802";"EXP_DESSAZONALIZADA";"QUANTUM";2001;11;"TOTAL";61,0316450656337
"1803";"IMP";"QUANTUM";2001;11;"TOTAL";73,5223278016097
"1804";"IMP";"PRECO";2001;11;"TOTAL";73,3693613021317
"1805";"IMP_DESSAZONALIZADA";"QUANTUM";2001;11;"TOTAL";74,4297256567829
"1806";"TERMOS_DE_TROCA";"PRECO";2001;11;"TOTAL";93,607104353927
"1807";"EXP";"PRECO";2001;10;"TOTAL";69,0681202981167
"1808";"EXP";"QUANTUM";2001;10;"TOTAL";61,9833496635314
"1809";"EXP_DESSAZONALIZADA";"QUANTUM";2001;10;"TOTAL";58,041610188872
"1810";"IMP";"QUANTUM";2001;10;"TOTAL";80,6256568471382
"1811";"IMP";"PRECO";2001;10;"TOTAL";76,7947979344055
"1812";"IMP_DESSAZONALIZADA";"QUANTUM";2001;10;"TOTAL";74,4635690656483
"1813";"TERMOS_DE_TROCA";"PRECO";2001;10;"TOTAL";89,938540312472
"1814";"EXP";"PRECO";2001;9;"TOTAL";70,243139833902
"1815";"EXP";"QUANTUM";2001;9;"TOTAL";58,28996262695
"1816";"EXP_DESSAZONALIZADA";"QUANTUM";2001;9;"TOTAL";59,8760256869126
"1817";"IMP";"QUANTUM";2001;9;"TOTAL";70,0049118718663
"1818";"IMP";"PRECO";2001;9;"TOTAL";78,1854863969186
"1819";"IMP_DESSAZONALIZADA";"QUANTUM";2001;9;"TOTAL";75,4011577984937
"1820";"TERMOS_DE_TROCA";"PRECO";2001;9;"TOTAL";89,8416612481039
"1821";"EXP";"PRECO";2001;8;"TOTAL";70,5923332425222
"1822";"EXP";"QUANTUM";2001;8;"TOTAL";68,3502505461472
"1823";"EXP_DESSAZONALIZADA";"QUANTUM";2001;8;"TOTAL";62,3801038742889
"1824";"IMP";"QUANTUM";2001;8;"TOTAL";87,6842329733193
"1825";"IMP";"PRECO";2001;8;"TOTAL";75,8297917537567
"1826";"IMP_DESSAZONALIZADA";"QUANTUM";2001;8;"TOTAL";81,8535265748236
"1827";"TERMOS_DE_TROCA";"PRECO";2001;8;"TOTAL";93,0931387386079
"1828";"EXP";"PRECO";2001;7;"TOTAL";71,6552379124259
"1829";"EXP";"QUANTUM";2001;7;"TOTAL";60,3976354086003
"1830";"EXP_DESSAZONALIZADA";"QUANTUM";2001;7;"TOTAL";57,1011086914641
"1831";"IMP";"QUANTUM";2001;7;"TOTAL";84,6872587983691
"1832";"IMP";"PRECO";2001;7;"TOTAL";76,3354236831692
"1833";"IMP_DESSAZONALIZADA";"QUANTUM";2001;7;"TOTAL";82,8046900848804
"1834";"TERMOS_DE_TROCA";"PRECO";2001;7;"TOTAL";93,8689201619312
"1835";"EXP";"PRECO";2001;6;"TOTAL";71,0186994940731
"1836";"EXP";"QUANTUM";2001;6;"TOTAL";62,3765483842525
"1837";"EXP_DESSAZONALIZADA";"QUANTUM";2001;6;"TOTAL";62,6058244852137
"1838";"IMP";"QUANTUM";2001;6;"TOTAL";83,3859225436162
"1839";"IMP";"PRECO";2001;6;"TOTAL";75,7055029081477
"1840";"IMP_DESSAZONALIZADA";"QUANTUM";2001;6;"TOTAL";88,0846260599504
"1841";"TERMOS_DE_TROCA";"PRECO";2001;6;"TOTAL";93,8091641505096
"1842";"EXP";"PRECO";2001;5;"TOTAL";71,2870603025298
"1843";"EXP";"QUANTUM";2001;5;"TOTAL";65,9266542207454
"1844";"EXP_DESSAZONALIZADA";"QUANTUM";2001;5;"TOTAL";62,108346836963
"1845";"IMP";"QUANTUM";2001;5;"TOTAL";89,3179325250573
"1846";"IMP";"PRECO";2001;5;"TOTAL";76,1880869056047
"1847";"IMP_DESSAZONALIZADA";"QUANTUM";2001;5;"TOTAL";86,5782934138875
"1848";"TERMOS_DE_TROCA";"PRECO";2001;5;"TOTAL";93,5672008549745
"1849";"EXP";"PRECO";2001;4;"TOTAL";70,9696914509269
"1850";"EXP";"QUANTUM";2001;4;"TOTAL";57,84974614297
"1851";"EXP_DESSAZONALIZADA";"QUANTUM";2001;4;"TOTAL";60,3787915970059
"1852";"IMP";"QUANTUM";2001;4;"TOTAL";78,6773833209276
"1853";"IMP";"PRECO";2001;4;"TOTAL";75,4632005004394
"1854";"IMP_DESSAZONALIZADA";"QUANTUM";2001;4;"TOTAL";86,3480898157771
"1855";"TERMOS_DE_TROCA";"PRECO";2001;4;"TOTAL";94,0454300643049
"1856";"EXP";"PRECO";2001;3;"TOTAL";72,6476100212873
"1857";"EXP";"QUANTUM";2001;3;"TOTAL";60,8836423119036
"1858";"EXP_DESSAZONALIZADA";"QUANTUM";2001;3;"TOTAL";61,7978140697239
"1859";"IMP";"QUANTUM";2001;3;"TOTAL";94,216081909379
"1860";"IMP";"PRECO";2001;3;"TOTAL";76,8429235408072
