"";"TIPO";"TIPO_SERIE";"CO_ANO";"CO_MES";"NO_CLASSIFICACAO";"VL_FOB"
"368";"SALDO";"ORIGINAL";"2021";6;NA;10414,290059
"369";"CORRENTE";"DESSAZONALIZADA";"2021";5;"TOTAL";43732,7021587752
"370";"CORRENTE";"ORIGINAL";"2021";5;"TOTAL";43865,344342
"371";"CORRENTE";"DESSAZONALIZADA";"2021";5;NA;43535,2880830152
"372";"CORRENTE";"ORIGINAL";"2021";5;NA;43865,231265
"373";"EXP";"DESSAZONALIZADA";"2021";5;"TOTAL";25066,6161796603
"374";"EXP";"ORIGINAL";"2021";5;"TOTAL";26200,662606
"375";"EXP";"DESSAZONALIZADA";"2021";5;NA;25066,9372392762
"376";"EXP";"ORIGINAL";"2021";5;NA;26200,597826
"377";"IMP";"DESSAZONALIZADA";"2021";5;"TOTAL";18666,0859791149
"378";"IMP";"ORIGINAL";"2021";5;"TOTAL";17664,681736
"379";"IMP";"DESSAZONALIZADA";"2021";5;NA;18468,350843739
"380";"IMP";"ORIGINAL";"2021";5;NA;17664,633439
"381";"SALDO";"DESSAZONALIZADA";"2021";5;"TOTAL";6400,5302005454
"382";"SALDO";"ORIGINAL";"2021";5;"TOTAL";8535,98087
"383";"SALDO";"DESSAZONALIZADA";"2021";5;NA;6598,5863955372
"384";"SALDO";"ORIGINAL";"2021";5;NA;8535,964387
"385";"CORRENTE";"DESSAZONALIZADA";"2021";4;"TOTAL";43344,9769401946
"386";"CORRENTE";"ORIGINAL";"2021";4;"TOTAL";42155,755951
"387";"CORRENTE";"DESSAZONALIZADA";"2021";4;NA;43092,4967570706
"388";"CORRENTE";"ORIGINAL";"2021";4;NA;41976,786598
"389";"EXP";"DESSAZONALIZADA";"2021";4;"TOTAL";25477,296861966
"390";"EXP";"ORIGINAL";"2021";4;"TOTAL";26059,431856
"391";"EXP";"DESSAZONALIZADA";"2021";4;NA;25476,4939820179
"392";"EXP";"ORIGINAL";"2021";4;NA;26059,393262
"393";"IMP";"DESSAZONALIZADA";"2021";4;"TOTAL";17867,6800782286
"394";"IMP";"ORIGINAL";"2021";4;"TOTAL";16096,324095
"395";"IMP";"DESSAZONALIZADA";"2021";4;NA;17616,0027750527
"396";"IMP";"ORIGINAL";"2021";4;NA;15917,393336
"397";"SALDO";"DESSAZONALIZADA";"2021";4;"TOTAL";7609,6167837374
"398";"SALDO";"ORIGINAL";"2021";4;"TOTAL";9963,107761
"399";"SALDO";"DESSAZONALIZADA";"2021";4;NA;7860,4912069652
"400";"SALDO";"ORIGINAL";"2021";4;NA;10141,999926
"401";"CORRENTE";"DESSAZONALIZADA";"2021";3;"TOTAL";39882,8601098615
"402";"CORRENTE";"ORIGINAL";"2021";3;"TOTAL";42201,038716
"403";"CORRENTE";"DESSAZONALIZADA";"2021";3;NA;39891,5862012026
"404";"CORRENTE";"ORIGINAL";"2021";3;NA;42201,038716
"405";"EXP";"DESSAZONALIZADA";"2021";3;"TOTAL";22608,0173944633
"406";"EXP";"ORIGINAL";"2021";3;"TOTAL";24335,759852
"407";"EXP";"DESSAZONALIZADA";"2021";3;NA;22603,8046993271
"408";"EXP";"ORIGINAL";"2021";3;NA;24335,759852
"409";"IMP";"DESSAZONALIZADA";"2021";3;"TOTAL";17274,8427153982
"410";"IMP";"ORIGINAL";"2021";3;"TOTAL";17865,278864
"411";"IMP";"DESSAZONALIZADA";"2021";3;NA;17287,7815018755
"412";"IMP";"ORIGINAL";"2021";3;NA;17865,278864
"413";"SALDO";"DESSAZONALIZADA";"2021";3;"TOTAL";5333,1746790651
"414";"SALDO";"ORIGINAL";"2021";3;"TOTAL";6470,480988
"415";"SALDO";"DESSAZONALIZADA";"2021";3;NA;5316,0231974516
"416";"SALDO";"ORIGINAL";"2021";3;NA;6470,480988
"417";"CORRENTE";"DESSAZONALIZADA";"2021";2;"TOTAL";38515,1709795404
"418";"CORRENTE";"ORIGINAL";"2021";2;"TOTAL";30914,463439
"419";"CORRENTE";"DESSAZONALIZADA";"2021";2;NA;38491,5302774954
"420";"CORRENTE";"ORIGINAL";"2021";2;NA;30914,451697
"421";"EXP";"DESSAZONALIZADA";"2021";2;"TOTAL";21298,7140821659
"422";"EXP";"ORIGINAL";"2021";2;"TOTAL";16375,29087
"423";"EXP";"DESSAZONALIZADA";"2021";2;NA;21306,1047701683
"424";"EXP";"ORIGINAL";"2021";2;NA;16375,279128
"425";"IMP";"DESSAZONALIZADA";"2021";2;"TOTAL";17216,4568973745
"426";"IMP";"ORIGINAL";"2021";2;"TOTAL";14539,172569
"427";"IMP";"DESSAZONALIZADA";"2021";2;NA;17185,4255073271
"428";"IMP";"ORIGINAL";"2021";2;NA;14539,172569
"429";"SALDO";"DESSAZONALIZADA";"2021";2;"TOTAL";4082,2571847914
"430";"SALDO";"ORIGINAL";"2021";2;"TOTAL";1836,118301
"431";"SALDO";"DESSAZONALIZADA";"2021";2;NA;4120,6792628412
"432";"SALDO";"ORIGINAL";"2021";2;NA;1836,106559
"433";"CORRENTE";"DESSAZONALIZADA";"2021";1;"TOTAL";37042,467804945
"434";"CORRENTE";"ORIGINAL";"2021";1;"TOTAL";30115,018396
"435";"CORRENTE";"DESSAZONALIZADA";"2021";1;NA;36519,0404809796
"436";"CORRENTE";"ORIGINAL";"2021";1;NA;29683,085261
"437";"EXP";"DESSAZONALIZADA";"2021";1;"TOTAL";20277,7348589055
"438";"EXP";"ORIGINAL";"2021";1;"TOTAL";14947,626003
"439";"EXP";"DESSAZONALIZADA";"2021";1;NA;20281,8881825935
"440";"EXP";"ORIGINAL";"2021";1;NA;14947,600434
"441";"IMP";"DESSAZONALIZADA";"2021";1;"TOTAL";16764,7329460395
"442";"IMP";"ORIGINAL";"2021";1;"TOTAL";15167,392393
"443";"IMP";"DESSAZONALIZADA";"2021";1;NA;16237,1522983861
"444";"IMP";"ORIGINAL";"2021";1;NA;14735,484827
"445";"SALDO";"DESSAZONALIZADA";"2021";1;"TOTAL";3513,001912866
"446";"SALDO";"ORIGINAL";"2021";1;"TOTAL";-219,76639
"447";"SALDO";"DESSAZONALIZADA";"2021";1;NA;4044,7358842074
"448";"SALDO";"ORIGINAL";"2021";1;NA;212,115607
"449";"CORRENTE";"DESSAZONALIZADA";"2020";12;"TOTAL";35584,514329585
"450";"CORRENTE";"ORIGINAL";"2020";12;"TOTAL";34200,298221
"451";"CORRENTE";"DESSAZONALIZADA";"2020";12;NA;34538,7508381216
"452";"CORRENTE";"ORIGINAL";"2020";12;NA;32901,46206
"453";"EXP";"DESSAZONALIZADA";"2020";12;"TOTAL";19239,9212883564
"454";"EXP";"ORIGINAL";"2020";12;"TOTAL";18451,708927
"455";"EXP";"DESSAZONALIZADA";"2020";12;NA;19241,4187942292
"456";"EXP";"ORIGINAL";"2020";12;NA;18451,708927
"457";"IMP";"DESSAZONALIZADA";"2020";12;"TOTAL";16344,5930412286
"458";"IMP";"ORIGINAL";"2020";12;"TOTAL";15748,589294
"459";"IMP";"DESSAZONALIZADA";"2020";12;NA;15297,3320438924
"460";"IMP";"ORIGINAL";"2020";12;NA;14449,753133
"461";"SALDO";"DESSAZONALIZADA";"2020";12;"TOTAL";2895,3282471278
"462";"SALDO";"ORIGINAL";"2020";12;"TOTAL";2703,119633
"463";"SALDO";"DESSAZONALIZADA";"2020";12;NA;3944,0867503368
"464";"SALDO";"ORIGINAL";"2020";12;NA;4001,955794
"465";"CORRENTE";"DESSAZONALIZADA";"2020";11;"TOTAL";34024,4140693292
"466";"CORRENTE";"ORIGINAL";"2020";11;"TOTAL";32201,48261
"467";"CORRENTE";"DESSAZONALIZADA";"2020";11;NA;33692,34696017
"468";"CORRENTE";"ORIGINAL";"2020";11;NA;32201,481479
"469";"EXP";"DESSAZONALIZADA";"2020";11;"TOTAL";18829,9091603666
"470";"EXP";"ORIGINAL";"2020";11;"TOTAL";17344,900538
"471";"EXP";"DESSAZONALIZADA";"2020";11;NA;18831,6025043245
"472";"EXP";"ORIGINAL";"2020";11;NA;17344,900538
"473";"IMP";"DESSAZONALIZADA";"2020";11;"TOTAL";15194,5049089626
"474";"IMP";"ORIGINAL";"2020";11;"TOTAL";14856,582072
"475";"IMP";"DESSAZONALIZADA";"2020";11;NA;14860,7444558455
"476";"IMP";"ORIGINAL";"2020";11;NA;14856,580941
"477";"SALDO";"DESSAZONALIZADA";"2020";11;"TOTAL";3635,404251404
"478";"SALDO";"ORIGINAL";"2020";11;"TOTAL";2488,318466
"479";"SALDO";"DESSAZONALIZADA";"2020";11;NA;3970,858048479
"480";"SALDO";"ORIGINAL";"2020";11;NA;2488,319597
"481";"CORRENTE";"DESSAZONALIZADA";"2020";10;"TOTAL";31876,2755790674
"482";"CORRENTE";"ORIGINAL";"2020";10;"TOTAL";30894,639953
"483";"CORRENTE";"DESSAZONALIZADA";"2020";10;NA;31742,1008161648
"484";"CORRENTE";"ORIGINAL";"2020";10;NA;30860,370928
"485";"EXP";"DESSAZONALIZADA";"2020";10;"TOTAL";18560,4678821241
"486";"EXP";"ORIGINAL";"2020";10;"TOTAL";17649,335596
"487";"EXP";"DESSAZONALIZADA";"2020";10;NA;18563,3135088481
"488";"EXP";"ORIGINAL";"2020";10;NA;17649,335596
"489";"IMP";"DESSAZONALIZADA";"2020";10;"TOTAL";13315,8076969433
"490";"IMP";"ORIGINAL";"2020";10;"TOTAL";13245,304357
"491";"IMP";"DESSAZONALIZADA";"2020";10;NA;13178,7873073167
"492";"IMP";"ORIGINAL";"2020";10;NA;13211,035332
"493";"SALDO";"DESSAZONALIZADA";"2020";10;"TOTAL";5244,6601851808
"494";"SALDO";"ORIGINAL";"2020";10;"TOTAL";4404,031239
"495";"SALDO";"DESSAZONALIZADA";"2020";10;NA;5384,5262015314
"496";"SALDO";"ORIGINAL";"2020";10;NA;4438,300264
"497";"CORRENTE";"DESSAZONALIZADA";"2020";9;"TOTAL";31282,1809780192
"498";"CORRENTE";"ORIGINAL";"2020";9;"TOTAL";31363,339398
"499";"CORRENTE";"DESSAZONALIZADA";"2020";9;NA;31057,9752644254
"500";"CORRENTE";"ORIGINAL";"2020";9;NA;31218,510497
"501";"EXP";"DESSAZONALIZADA";"2020";9;"TOTAL";18246,6121295165
"502";"EXP";"ORIGINAL";"2020";9;"TOTAL";18223,387712
"503";"EXP";"DESSAZONALIZADA";"2020";9;NA;18247,8865026343
"504";"EXP";"ORIGINAL";"2020";9;NA;18223,387712
"505";"IMP";"DESSAZONALIZADA";"2020";9;"TOTAL";13035,5688485027
"506";"IMP";"ORIGINAL";"2020";9;"TOTAL";13139,951686
"507";"IMP";"DESSAZONALIZADA";"2020";9;NA;12810,0887617911
"508";"IMP";"ORIGINAL";"2020";9;NA;12995,122785
"509";"SALDO";"DESSAZONALIZADA";"2020";9;"TOTAL";5211,0432810138
"510";"SALDO";"ORIGINAL";"2020";9;"TOTAL";5083,436026
"511";"SALDO";"DESSAZONALIZADA";"2020";9;NA;5437,7977408432
"512";"SALDO";"ORIGINAL";"2020";9;NA;5228,264927
"513";"CORRENTE";"DESSAZONALIZADA";"2020";8;"TOTAL";29168,5924091738
"514";"CORRENTE";"ORIGINAL";"2020";8;"TOTAL";28988,976092
"515";"CORRENTE";"DESSAZONALIZADA";"2020";8;NA;29207,8544603268
"516";"CORRENTE";"ORIGINAL";"2020";8;NA;28988,974892
"517";"EXP";"DESSAZONALIZADA";"2020";8;"TOTAL";17410,3517508143
"518";"EXP";"ORIGINAL";"2020";8;"TOTAL";17403,775488
"519";"EXP";"DESSAZONALIZADA";"2020";8;NA;17413,0309994908
"520";"EXP";"ORIGINAL";"2020";8;NA;17403,774288
"521";"IMP";"DESSAZONALIZADA";"2020";8;"TOTAL";11758,2406583595
"522";"IMP";"ORIGINAL";"2020";8;"TOTAL";11585,200604
"523";"IMP";"DESSAZONALIZADA";"2020";8;NA;11794,823460836
"524";"IMP";"ORIGINAL";"2020";8;NA;11585,200604
"525";"SALDO";"DESSAZONALIZADA";"2020";8;"TOTAL";5652,1110924548
"526";"SALDO";"ORIGINAL";"2020";8;"TOTAL";5818,574884
"527";"SALDO";"DESSAZONALIZADA";"2020";8;NA;5618,2075386548
"528";"SALDO";"ORIGINAL";"2020";8;NA;5818,573684
"529";"CORRENTE";"DESSAZONALIZADA";"2020";7;"TOTAL";29077,5874317211
"530";"CORRENTE";"ORIGINAL";"2020";7;"TOTAL";31230,771361
"531";"CORRENTE";"DESSAZONALIZADA";"2020";7;NA;29282,9929547887
"532";"CORRENTE";"ORIGINAL";"2020";7;NA;31230,771361
"533";"EXP";"DESSAZONALIZADA";"2020";7;"TOTAL";17873,8549889172
"534";"EXP";"ORIGINAL";"2020";7;"TOTAL";19416,007176
"535";"EXP";"DESSAZONALIZADA";"2020";7;NA;17873,9043103191
"536";"EXP";"ORIGINAL";"2020";7;NA;19416,007176
"537";"IMP";"DESSAZONALIZADA";"2020";7;"TOTAL";11203,7324428039
"538";"IMP";"ORIGINAL";"2020";7;"TOTAL";11814,764185
"539";"IMP";"DESSAZONALIZADA";"2020";7;NA;11409,0886444696
"540";"IMP";"ORIGINAL";"2020";7;NA;11814,764185
"541";"SALDO";"DESSAZONALIZADA";"2020";7;"TOTAL";6670,1225461133
"542";"SALDO";"ORIGINAL";"2020";7;"TOTAL";7601,242991
"543";"SALDO";"DESSAZONALIZADA";"2020";7;NA;6464,8156658495
"544";"SALDO";"ORIGINAL";"2020";7;NA;7601,242991
"545";"CORRENTE";"ORIGINAL";"2020";6;"TOTAL";28456,077666
"546";"CORRENTE";"DESSAZONALIZADA";"2020";6;NA;27915,4633376852
"547";"CORRENTE";"ORIGINAL";"2020";6;NA;28456,077498
"548";"CORRENTE";"DESSAZONALIZADA";"2020";6;"TOTAL";27976,5458459688
"549";"EXP";"ORIGINAL";"2020";6;"TOTAL";17478,971342
"550";"EXP";"DESSAZONALIZADA";"2020";6;NA;16321,9349102269
"551";"EXP";"ORIGINAL";"2020";6;NA;17478,971342
"552";"EXP";"DESSAZONALIZADA";"2020";6;"TOTAL";16321,7976840976
"553";"IMP";"ORIGINAL";"2020";6;"TOTAL";10977,106324
"554";"IMP";"DESSAZONALIZADA";"2020";6;NA;11593,5284274583
"555";"IMP";"ORIGINAL";"2020";6;NA;10977,106156
"556";"IMP";"DESSAZONALIZADA";"2020";6;"TOTAL";11654,7481618712
"557";"SALDO";"ORIGINAL";"2020";6;"TOTAL";6501,865018
"558";"SALDO";"DESSAZONALIZADA";"2020";6;NA;4728,4064827686
"559";"SALDO";"ORIGINAL";"2020";6;NA;6501,865186
"560";"SALDO";"DESSAZONALIZADA";"2020";6;"TOTAL";4667,0495222264
"561";"CORRENTE";"ORIGINAL";"2020";5;"TOTAL";28201,787033
"562";"CORRENTE";"DESSAZONALIZADA";"2020";5;NA;29190,0620466961
"563";"CORRENTE";"ORIGINAL";"2020";5;NA;28201,784496
"564";"CORRENTE";"DESSAZONALIZADA";"2020";5;"TOTAL";29347,9608331651
"565";"EXP";"ORIGINAL";"2020";5;"TOTAL";17519,84109
"566";"EXP";"DESSAZONALIZADA";"2020";5;NA;17443,8733552061
"567";"EXP";"ORIGINAL";"2020";5;NA;17519,838553
"568";"EXP";"DESSAZONALIZADA";"2020";5;"TOTAL";17441,4942419965
"569";"IMP";"ORIGINAL";"2020";5;"TOTAL";10681,945943
"570";"IMP";"DESSAZONALIZADA";"2020";5;NA;11746,18869149
"571";"IMP";"ORIGINAL";"2020";5;NA;10681,945943
"572";"IMP";"DESSAZONALIZADA";"2020";5;"TOTAL";11906,4665911686
"573";"SALDO";"ORIGINAL";"2020";5;"TOTAL";6837,895147
"574";"SALDO";"DESSAZONALIZADA";"2020";5;NA;5697,6846637161
"575";"SALDO";"ORIGINAL";"2020";5;NA;6837,89261
"576";"SALDO";"DESSAZONALIZADA";"2020";5;"TOTAL";5535,0276508279
"577";"CORRENTE";"ORIGINAL";"2020";4;"TOTAL";29024,818375
"578";"CORRENTE";"DESSAZONALIZADA";"2020";4;NA;30022,4250419568
"579";"CORRENTE";"ORIGINAL";"2020";4;NA;29024,810992
"580";"CORRENTE";"DESSAZONALIZADA";"2020";4;"TOTAL";30080,0746782265
"581";"EXP";"ORIGINAL";"2020";4;"TOTAL";17593,79865
"582";"EXP";"DESSAZONALIZADA";"2020";4;NA;17354,969327188
"583";"EXP";"ORIGINAL";"2020";4;NA;17593,791267
"584";"EXP";"DESSAZONALIZADA";"2020";4;"TOTAL";17354,7499092742
"585";"IMP";"ORIGINAL";"2020";4;"TOTAL";11431,019725
"586";"IMP";"DESSAZONALIZADA";"2020";4;NA;12667,4557147688
"587";"IMP";"ORIGINAL";"2020";4;NA;11431,019725
"588";"IMP";"DESSAZONALIZADA";"2020";4;"TOTAL";12725,3247689523
"589";"SALDO";"ORIGINAL";"2020";4;"TOTAL";6162,778925
"590";"SALDO";"DESSAZONALIZADA";"2020";4;NA;4687,5136124192
"591";"SALDO";"ORIGINAL";"2020";4;NA;6162,771542
"592";"SALDO";"DESSAZONALIZADA";"2020";4;"TOTAL";4629,4251403219
"593";"CORRENTE";"ORIGINAL";"2020";3;"TOTAL";32579,094971
"594";"CORRENTE";"DESSAZONALIZADA";"2020";3;NA;31620,1434251355
"595";"CORRENTE";"ORIGINAL";"2020";3;NA;32304,764514
"596";"CORRENTE";"DESSAZONALIZADA";"2020";3;"TOTAL";31926,3663176087
"597";"EXP";"ORIGINAL";"2020";3;"TOTAL";18312,350349
"598";"EXP";"DESSAZONALIZADA";"2020";3;NA;17631,9370164467
"599";"EXP";"ORIGINAL";"2020";3;NA;18312,347895
"600";"EXP";"DESSAZONALIZADA";"2020";3;"TOTAL";17632,4904425878
"601";"IMP";"ORIGINAL";"2020";3;"TOTAL";14266,744622
"602";"IMP";"DESSAZONALIZADA";"2020";3;NA;13988,2064086888
"603";"IMP";"ORIGINAL";"2020";3;NA;13992,416619
"604";"IMP";"DESSAZONALIZADA";"2020";3;"TOTAL";14293,8758750209
"605";"SALDO";"ORIGINAL";"2020";3;"TOTAL";4045,605727
"606";"SALDO";"DESSAZONALIZADA";"2020";3;NA;3643,7306077579
"607";"SALDO";"ORIGINAL";"2020";3;NA;4319,931276
"608";"SALDO";"DESSAZONALIZADA";"2020";3;"TOTAL";3338,6145675669
"609";"CORRENTE";"ORIGINAL";"2020";2;"TOTAL";29205,900099
"610";"CORRENTE";"DESSAZONALIZADA";"2020";2;NA;37115,3934635537
"611";"CORRENTE";"ORIGINAL";"2020";2;NA;29205,89542
"612";"CORRENTE";"DESSAZONALIZADA";"2020";2;"TOTAL";37162,1486474557
"613";"EXP";"ORIGINAL";"2020";2;"TOTAL";15356,44952
"614";"EXP";"DESSAZONALIZADA";"2020";2;NA;20456,5014821905
"615";"EXP";"ORIGINAL";"2020";2;NA;15356,444841
"616";"EXP";"DESSAZONALIZADA";"2020";2;"TOTAL";20449,9365179079
"617";"IMP";"ORIGINAL";"2020";2;"TOTAL";13849,450579
"618";"IMP";"DESSAZONALIZADA";"2020";2;NA;16658,8919813632
"619";"IMP";"ORIGINAL";"2020";2;NA;13849,450579
"620";"IMP";"DESSAZONALIZADA";"2020";2;"TOTAL";16712,2121295478
"621";"SALDO";"ORIGINAL";"2020";2;"TOTAL";1506,998941
"622";"SALDO";"DESSAZONALIZADA";"2020";2;NA;3797,6095008273
"623";"SALDO";"ORIGINAL";"2020";2;NA;1506,994262
"624";"SALDO";"DESSAZONALIZADA";"2020";2;"TOTAL";3737,7243883601
"625";"CORRENTE";"ORIGINAL";"2020";1;"TOTAL";31619,880755
"626";"CORRENTE";"DESSAZONALIZADA";"2020";1;NA;33034,5901555662
"627";"CORRENTE";"ORIGINAL";"2020";1;NA;29539,08391
"628";"CORRENTE";"DESSAZONALIZADA";"2020";1;"TOTAL";35138,0834824567
"629";"EXP";"ORIGINAL";"2020";1;"TOTAL";14429,715267
"630";"EXP";"DESSAZONALIZADA";"2020";1;NA;17847,5649417269
"631";"EXP";"ORIGINAL";"2020";1;NA;14429,714128
"632";"EXP";"DESSAZONALIZADA";"2020";1;"TOTAL";17846,8458367873
"633";"IMP";"ORIGINAL";"2020";1;"TOTAL";17190,165488
"634";"IMP";"DESSAZONALIZADA";"2020";1;NA;15187,0252138393
"635";"IMP";"ORIGINAL";"2020";1;NA;15109,369782
"636";"IMP";"DESSAZONALIZADA";"2020";1;"TOTAL";17291,2376456694
"637";"SALDO";"ORIGINAL";"2020";1;"TOTAL";-2760,450221
"638";"SALDO";"DESSAZONALIZADA";"2020";1;NA;2660,5397278876
"639";"SALDO";"ORIGINAL";"2020";1;NA;-679,655654
"640";"SALDO";"DESSAZONALIZADA";"2020";1;"TOTAL";555,608191117901
"641";"CORRENTE";"DESSAZONALIZADA";"2019";12;"TOTAL";34009,3624567472
"642";"CORRENTE";"ORIGINAL";"2019";12;"TOTAL";31711,454831
"643";"CORRENTE";"DESSAZONALIZADA";"2019";12;NA;34255,9842049026
"644";"CORRENTE";"ORIGINAL";"2019";12;NA;31711,452654
"645";"EXP";"DESSAZONALIZADA";"2019";12;"TOTAL";19671,839003646
"646";"EXP";"ORIGINAL";"2019";12;"TOTAL";18463,268592
"647";"EXP";"DESSAZONALIZADA";"2019";12;NA;19674,0943642139
"648";"EXP";"ORIGINAL";"2019";12;NA;18463,266415
"649";"IMP";"DESSAZONALIZADA";"2019";12;"TOTAL";14337,5234531012
"650";"IMP";"ORIGINAL";"2019";12;"TOTAL";13248,186239
"651";"IMP";"DESSAZONALIZADA";"2019";12;NA;14581,8898406887
"652";"IMP";"ORIGINAL";"2019";12;NA;13248,186239
"653";"SALDO";"DESSAZONALIZADA";"2019";12;"TOTAL";5334,3155505448
"654";"SALDO";"ORIGINAL";"2019";12;"TOTAL";5215,082353
"655";"SALDO";"DESSAZONALIZADA";"2019";12;NA;5092,2045235252
"656";"SALDO";"ORIGINAL";"2019";12;NA;5215,080176
"657";"CORRENTE";"DESSAZONALIZADA";"2019";11;"TOTAL";34429,6017836946
"658";"CORRENTE";"ORIGINAL";"2019";11;"TOTAL";32478,109251
"659";"CORRENTE";"DESSAZONALIZADA";"2019";11;NA;34171,9597506308
"660";"CORRENTE";"ORIGINAL";"2019";11;NA;32478,106631
"661";"EXP";"DESSAZONALIZADA";"2019";11;"TOTAL";19164,3285138254
"662";"EXP";"ORIGINAL";"2019";11;"TOTAL";17609,813357
"663";"EXP";"DESSAZONALIZADA";"2019";11;NA;19166,0113896819
"664";"EXP";"ORIGINAL";"2019";11;NA;17609,810737
"665";"IMP";"DESSAZONALIZADA";"2019";11;"TOTAL";15265,2732698692
"666";"IMP";"ORIGINAL";"2019";11;"TOTAL";14868,295894
"667";"IMP";"DESSAZONALIZADA";"2019";11;NA;15005,9483609489
"668";"IMP";"ORIGINAL";"2019";11;NA;14868,295894
"669";"SALDO";"DESSAZONALIZADA";"2019";11;"TOTAL";3899,0552439562
"670";"SALDO";"ORIGINAL";"2019";11;"TOTAL";2741,517463
"671";"SALDO";"DESSAZONALIZADA";"2019";11;NA;4160,063028733
"672";"SALDO";"ORIGINAL";"2019";11;NA;2741,514843
"673";"CORRENTE";"DESSAZONALIZADA";"2019";10;"TOTAL";34780,4331013328
"674";"CORRENTE";"ORIGINAL";"2019";10;"TOTAL";36471,113738
"675";"CORRENTE";"DESSAZONALIZADA";"2019";10;NA;34713,2066539613
"676";"CORRENTE";"ORIGINAL";"2019";10;NA;36471,113738
"677";"EXP";"DESSAZONALIZADA";"2019";10;"TOTAL";18939,4359026231
"678";"EXP";"ORIGINAL";"2019";10;"TOTAL";19483,912811
"679";"EXP";"DESSAZONALIZADA";"2019";10;NA;18940,047985774
"680";"EXP";"ORIGINAL";"2019";10;NA;19483,912811
"681";"IMP";"DESSAZONALIZADA";"2019";10;"TOTAL";15840,9971987097
"682";"IMP";"ORIGINAL";"2019";10;"TOTAL";16987,200927
"683";"IMP";"DESSAZONALIZADA";"2019";10;NA;15773,1586681873
"684";"IMP";"ORIGINAL";"2019";10;NA;16987,200927
"685";"SALDO";"DESSAZONALIZADA";"2019";10;"TOTAL";3098,4387039134
"686";"SALDO";"ORIGINAL";"2019";10;"TOTAL";2496,711884
"687";"SALDO";"DESSAZONALIZADA";"2019";10;NA;3166,8893175867
"688";"SALDO";"ORIGINAL";"2019";10;NA;2496,711884
"689";"CORRENTE";"DESSAZONALIZADA";"2019";9;"TOTAL";33815,6332480385
"690";"CORRENTE";"ORIGINAL";"2019";9;"TOTAL";33983,136159
"691";"CORRENTE";"DESSAZONALIZADA";"2019";9;NA;33699,6312415165
"692";"CORRENTE";"ORIGINAL";"2019";9;NA;33983,136159
"693";"EXP";"DESSAZONALIZADA";"2019";9;"TOTAL";18534,9630291995
"694";"EXP";"ORIGINAL";"2019";9;"TOTAL";18620,814373
"695";"EXP";"DESSAZONALIZADA";"2019";9;NA;18535,4697328577
"696";"EXP";"ORIGINAL";"2019";9;NA;18620,814373
"697";"IMP";"DESSAZONALIZADA";"2019";9;"TOTAL";15280,670218839
"698";"IMP";"ORIGINAL";"2019";9;"TOTAL";15362,321786
"699";"IMP";"DESSAZONALIZADA";"2019";9;NA;15164,1615086588
"700";"IMP";"ORIGINAL";"2019";9;NA;15362,321786
"701";"SALDO";"DESSAZONALIZADA";"2019";9;"TOTAL";3254,2928103605
"702";"SALDO";"ORIGINAL";"2019";9;"TOTAL";3258,492587
"703";"SALDO";"DESSAZONALIZADA";"2019";9;NA;3371,3082241989
"704";"SALDO";"ORIGINAL";"2019";9;NA;3258,492587
"705";"CORRENTE";"DESSAZONALIZADA";"2019";8;"TOTAL";36107,6505140118
"706";"CORRENTE";"ORIGINAL";"2019";8;"TOTAL";37169,482346
"707";"CORRENTE";"DESSAZONALIZADA";"2019";8;NA;35199,1626792703
"708";"CORRENTE";"ORIGINAL";"2019";8;NA;36167,882457
"709";"EXP";"DESSAZONALIZADA";"2019";8;"TOTAL";18994,1014193607
"710";"EXP";"ORIGINAL";"2019";8;"TOTAL";19565,551588
"711";"EXP";"DESSAZONALIZADA";"2019";8;NA;18994,855804258
"712";"EXP";"ORIGINAL";"2019";8;NA;19565,551588
"713";"IMP";"DESSAZONALIZADA";"2019";8;"TOTAL";17113,5490946511
"714";"IMP";"ORIGINAL";"2019";8;"TOTAL";17603,930758
"715";"IMP";"DESSAZONALIZADA";"2019";8;NA;16204,3068750123
"716";"IMP";"ORIGINAL";"2019";8;NA;16602,330869
"717";"SALDO";"DESSAZONALIZADA";"2019";8;"TOTAL";1880,5523247096
"718";"SALDO";"ORIGINAL";"2019";8;"TOTAL";1961,62083
"719";"SALDO";"DESSAZONALIZADA";"2019";8;NA;2790,5489292457
"720";"SALDO";"ORIGINAL";"2019";8;NA;2963,220719
"721";"CORRENTE";"DESSAZONALIZADA";"2019";7;"TOTAL";35439,0372253126
"722";"CORRENTE";"ORIGINAL";"2019";7;"TOTAL";37953,592726
"723";"CORRENTE";"DESSAZONALIZADA";"2019";7;NA;35201,4222155226
"724";"CORRENTE";"ORIGINAL";"2019";7;NA;37342,233013
"725";"EXP";"DESSAZONALIZADA";"2019";7;"TOTAL";18440,8314464041
"726";"EXP";"ORIGINAL";"2019";7;"TOTAL";19920,683762
"727";"EXP";"DESSAZONALIZADA";"2019";7;NA;18440,8634072402
"728";"EXP";"ORIGINAL";"2019";7;NA;19920,683762
"729";"IMP";"DESSAZONALIZADA";"2019";7;"TOTAL";16998,2057789085
"730";"IMP";"ORIGINAL";"2019";7;"TOTAL";18032,908964
"731";"IMP";"DESSAZONALIZADA";"2019";7;NA;16760,5588082824
"732";"IMP";"ORIGINAL";"2019";7;NA;17421,549251
"733";"SALDO";"DESSAZONALIZADA";"2019";7;"TOTAL";1442,6256674956
"734";"SALDO";"ORIGINAL";"2019";7;"TOTAL";1887,774798
