"";"TIPO";"TIPO_INDICE";"CO_ANO";"CO_MES";"CO_CGCE";"INDICE";"NO_CLASSIFICACAO";"NO_TIPO_CLASSIFICACAO";"NO_CGCE"
"1204";"EXP";"QUANTUM";2019;2;"CO_CGCE_N1_2";116,746476459283;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"1205";"EXP";"QUANTUM";2019;2;"CO_CGCE_N1_1";65,2508494926056;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"1206";"EXP";"QUANTUM";2019;2;"CO_CGCE_N1_3";75,6491603087911;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"1207";"EXP_DESSAZONALIZADA";"QUANTUM";2019;2;"CO_CGCE_N1_2";141,773543894954;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"1208";"EXP_DESSAZONALIZADA";"QUANTUM";2019;2;"CO_CGCE_N1_1";77,0118946439997;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"1209";"EXP_DESSAZONALIZADA";"QUANTUM";2019;2;"CO_CGCE_N1_3";81,7599684898739;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"1210";"IMP";"PRECO";2019;2;"CO_CGCE_N1_2";123,84315456922;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"1211";"IMP";"PRECO";2019;2;"CO_CGCE_N1_1";87,4495636829308;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"1212";"IMP";"PRECO";2019;2;"CO_CGCE_N1_3";125,263893364338;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"1213";"IMP";"PRECO";2019;2;"CO_CGCE_N1_4";103,362840264874;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"1214";"IMP";"QUANTUM";2019;2;"CO_CGCE_N1_2";162,569989349632;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"1215";"IMP";"QUANTUM";2019;2;"CO_CGCE_N1_1";182,277656584198;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"1216";"IMP";"QUANTUM";2019;2;"CO_CGCE_N1_3";179,651245930993;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"1217";"IMP";"QUANTUM";2019;2;"CO_CGCE_N1_4";118,370534410843;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"1218";"IMP_DESSAZONALIZADA";"QUANTUM";2019;2;"CO_CGCE_N1_2";174,109949495443;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"1219";"IMP_DESSAZONALIZADA";"QUANTUM";2019;2;"CO_CGCE_N1_1";200,992670774076;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"1220";"IMP_DESSAZONALIZADA";"QUANTUM";2019;2;"CO_CGCE_N1_3";185,908603029144;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"1221";"IMP_DESSAZONALIZADA";"QUANTUM";2019;2;"CO_CGCE_N1_4";118,182069837813;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"1222";"TERMOS_DE_TROCA";"PRECO";2019;2;"CO_CGCE_N1_2";105,079599482794;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"1223";"TERMOS_DE_TROCA";"PRECO";2019;2;"CO_CGCE_N1_1";125,496860945145;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"1224";"TERMOS_DE_TROCA";"PRECO";2019;2;"CO_CGCE_N1_3";104,522078722966;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"1225";"EXP";"PRECO";2019;1;"CO_CGCE_N1_2";132,432743435392;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"1226";"EXP";"PRECO";2019;1;"CO_CGCE_N1_1";115,763564662428;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"1227";"EXP";"PRECO";2019;1;"CO_CGCE_N1_3";126,181407053375;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"1228";"EXP";"QUANTUM";2019;1;"CO_CGCE_N1_2";122,737698856784;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"1229";"EXP";"QUANTUM";2019;1;"CO_CGCE_N1_1";72,8392500801002;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"1230";"EXP";"QUANTUM";2019;1;"CO_CGCE_N1_3";63,5132231239763;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"1231";"EXP_DESSAZONALIZADA";"QUANTUM";2019;1;"CO_CGCE_N1_2";151,277047846536;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"1232";"EXP_DESSAZONALIZADA";"QUANTUM";2019;1;"CO_CGCE_N1_1";103,601694899196;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"1233";"EXP_DESSAZONALIZADA";"QUANTUM";2019;1;"CO_CGCE_N1_3";78,7568067691771;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"1234";"IMP";"PRECO";2019;1;"CO_CGCE_N1_2";122,467829017852;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"1235";"IMP";"PRECO";2019;1;"CO_CGCE_N1_1";90,2445351073219;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"1236";"IMP";"PRECO";2019;1;"CO_CGCE_N1_3";120,726986584748;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"1237";"IMP";"PRECO";2019;1;"CO_CGCE_N1_4";113,273049000717;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"1238";"IMP";"QUANTUM";2019;1;"CO_CGCE_N1_2";187,04419149376;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"1239";"IMP";"QUANTUM";2019;1;"CO_CGCE_N1_1";190,75378444281;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"1240";"IMP";"QUANTUM";2019;1;"CO_CGCE_N1_3";196,451420038712;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"1241";"IMP";"QUANTUM";2019;1;"CO_CGCE_N1_4";135,209658104435;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"1242";"IMP_DESSAZONALIZADA";"QUANTUM";2019;1;"CO_CGCE_N1_2";184,667112034121;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"1243";"IMP_DESSAZONALIZADA";"QUANTUM";2019;1;"CO_CGCE_N1_1";193,274570204069;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"1244";"IMP_DESSAZONALIZADA";"QUANTUM";2019;1;"CO_CGCE_N1_3";195,884086014294;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"1245";"IMP_DESSAZONALIZADA";"QUANTUM";2019;1;"CO_CGCE_N1_4";134,24859863092;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"1246";"TERMOS_DE_TROCA";"PRECO";2019;1;"CO_CGCE_N1_2";108,136760892599;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"1247";"TERMOS_DE_TROCA";"PRECO";2019;1;"CO_CGCE_N1_1";128,277645316426;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"1248";"TERMOS_DE_TROCA";"PRECO";2019;1;"CO_CGCE_N1_3";104,517979469982;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"1249";"EXP";"PRECO";2018;12;"CO_CGCE_N1_2";133,746471355412;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"1250";"EXP";"PRECO";2018;12;"CO_CGCE_N1_1";115,629220178076;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"1251";"EXP";"PRECO";2018;12;"CO_CGCE_N1_3";128,718797405723;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"1252";"EXP";"QUANTUM";2018;12;"CO_CGCE_N1_2";138,006234426648;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"1253";"EXP";"QUANTUM";2018;12;"CO_CGCE_N1_1";113,705119836803;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"1254";"EXP";"QUANTUM";2018;12;"CO_CGCE_N1_3";86,5712361422201;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"1255";"EXP_DESSAZONALIZADA";"QUANTUM";2018;12;"CO_CGCE_N1_2";161,373643378118;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"1256";"EXP_DESSAZONALIZADA";"QUANTUM";2018;12;"CO_CGCE_N1_1";92,2590334577925;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"1257";"EXP_DESSAZONALIZADA";"QUANTUM";2018;12;"CO_CGCE_N1_3";86,7184501409462;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"1258";"IMP";"PRECO";2018;12;"CO_CGCE_N1_2";124,134504715023;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"1259";"IMP";"PRECO";2018;12;"CO_CGCE_N1_1";94,6829835099147;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"1260";"IMP";"PRECO";2018;12;"CO_CGCE_N1_3";121,029944165321;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"1261";"IMP";"PRECO";2018;12;"CO_CGCE_N1_4";119,501939843812;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"1262";"IMP";"QUANTUM";2018;12;"CO_CGCE_N1_2";147,118796468022;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"1263";"IMP";"QUANTUM";2018;12;"CO_CGCE_N1_1";182,822481068278;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"1264";"IMP";"QUANTUM";2018;12;"CO_CGCE_N1_3";146,434818458832;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"1265";"IMP";"QUANTUM";2018;12;"CO_CGCE_N1_4";168,042003700331;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"1266";"IMP_DESSAZONALIZADA";"QUANTUM";2018;12;"CO_CGCE_N1_2";175,259748180902;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"1267";"IMP_DESSAZONALIZADA";"QUANTUM";2018;12;"CO_CGCE_N1_1";192,955921912891;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"1268";"IMP_DESSAZONALIZADA";"QUANTUM";2018;12;"CO_CGCE_N1_3";164,135346253942;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"1269";"IMP_DESSAZONALIZADA";"QUANTUM";2018;12;"CO_CGCE_N1_4";194,339758165071;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"1270";"TERMOS_DE_TROCA";"PRECO";2018;12;"CO_CGCE_N1_2";107,743186845958;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"1271";"TERMOS_DE_TROCA";"PRECO";2018;12;"CO_CGCE_N1_1";122,122493284094;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"1272";"TERMOS_DE_TROCA";"PRECO";2018;12;"CO_CGCE_N1_3";106,35285200983;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"1273";"EXP";"PRECO";2018;11;"CO_CGCE_N1_2";135,140092135803;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"1274";"EXP";"PRECO";2018;11;"CO_CGCE_N1_1";116,120366856801;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"1275";"EXP";"PRECO";2018;11;"CO_CGCE_N1_3";128,045553649881;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"1276";"EXP";"QUANTUM";2018;11;"CO_CGCE_N1_2";136,486673825913;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"1277";"EXP";"QUANTUM";2018;11;"CO_CGCE_N1_1";96,1895076661617;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"1278";"EXP";"QUANTUM";2018;11;"CO_CGCE_N1_3";82,0773157444805;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"1279";"EXP_DESSAZONALIZADA";"QUANTUM";2018;11;"CO_CGCE_N1_2";153,25039551721;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"1280";"EXP_DESSAZONALIZADA";"QUANTUM";2018;11;"CO_CGCE_N1_1";95,2077940940946;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"1281";"EXP_DESSAZONALIZADA";"QUANTUM";2018;11;"CO_CGCE_N1_3";82,2744816932988;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"1282";"IMP";"PRECO";2018;11;"CO_CGCE_N1_2";125,259267392847;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"1283";"IMP";"PRECO";2018;11;"CO_CGCE_N1_1";91,1234225854783;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"1284";"IMP";"PRECO";2018;11;"CO_CGCE_N1_3";119,490537055696;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"1285";"IMP";"PRECO";2018;11;"CO_CGCE_N1_4";123,551999578072;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"1286";"IMP";"QUANTUM";2018;11;"CO_CGCE_N1_2";182,605546001473;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"1287";"IMP";"QUANTUM";2018;11;"CO_CGCE_N1_1";203,187485030708;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"1288";"IMP";"QUANTUM";2018;11;"CO_CGCE_N1_3";198,167395589413;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"1289";"IMP";"QUANTUM";2018;11;"CO_CGCE_N1_4";127,812699390469;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"1290";"IMP_DESSAZONALIZADA";"QUANTUM";2018;11;"CO_CGCE_N1_2";186,543011651768;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"1291";"IMP_DESSAZONALIZADA";"QUANTUM";2018;11;"CO_CGCE_N1_1";200,20321678582;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"1292";"IMP_DESSAZONALIZADA";"QUANTUM";2018;11;"CO_CGCE_N1_3";192,853452340643;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"1293";"IMP_DESSAZONALIZADA";"QUANTUM";2018;11;"CO_CGCE_N1_4";136,207960877449;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"1294";"TERMOS_DE_TROCA";"PRECO";2018;11;"CO_CGCE_N1_2";107,888298365954;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"1295";"TERMOS_DE_TROCA";"PRECO";2018;11;"CO_CGCE_N1_1";127,431963771855;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"1296";"TERMOS_DE_TROCA";"PRECO";2018;11;"CO_CGCE_N1_3";107,159576653503;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"1297";"EXP";"PRECO";2018;10;"CO_CGCE_N1_2";135,991664184282;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"1298";"EXP";"PRECO";2018;10;"CO_CGCE_N1_1";115,674980518742;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"1299";"EXP";"PRECO";2018;10;"CO_CGCE_N1_3";129,501806990888;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"1300";"EXP";"QUANTUM";2018;10;"CO_CGCE_N1_2";145,242520990806;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"1301";"EXP";"QUANTUM";2018;10;"CO_CGCE_N1_1";107,848839339513;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"1302";"EXP";"QUANTUM";2018;10;"CO_CGCE_N1_3";88,9348013980586;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"1303";"EXP_DESSAZONALIZADA";"QUANTUM";2018;10;"CO_CGCE_N1_2";144,415834925367;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"1304";"EXP_DESSAZONALIZADA";"QUANTUM";2018;10;"CO_CGCE_N1_1";102,249174321378;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"1305";"EXP_DESSAZONALIZADA";"QUANTUM";2018;10;"CO_CGCE_N1_3";82,6935335827904;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"1306";"IMP";"PRECO";2018;10;"CO_CGCE_N1_2";123,14790531003;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"1307";"IMP";"PRECO";2018;10;"CO_CGCE_N1_1";89,1861191604275;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"1308";"IMP";"PRECO";2018;10;"CO_CGCE_N1_3";117,131787880082;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"1309";"IMP";"PRECO";2018;10;"CO_CGCE_N1_4";121,8504323866;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"1310";"IMP";"QUANTUM";2018;10;"CO_CGCE_N1_2";197,157344722995;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"1311";"IMP";"QUANTUM";2018;10;"CO_CGCE_N1_1";223,621008558298;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"1312";"IMP";"QUANTUM";2018;10;"CO_CGCE_N1_3";225,416780410727;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"1313";"IMP";"QUANTUM";2018;10;"CO_CGCE_N1_4";156,283176348673;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"1314";"IMP_DESSAZONALIZADA";"QUANTUM";2018;10;"CO_CGCE_N1_2";183,479575930957;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"1315";"IMP_DESSAZONALIZADA";"QUANTUM";2018;10;"CO_CGCE_N1_1";203,820640137697;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
"1316";"IMP_DESSAZONALIZADA";"QUANTUM";2018;10;"CO_CGCE_N1_3";206,99904173038;"BENS DE CONSUMO (BC)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Consumo (BC)"
"1317";"IMP_DESSAZONALIZADA";"QUANTUM";2018;10;"CO_CGCE_N1_4";139,21385334644;"COMBUSTÍVEIS E LUBRIFICANTES";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Combustíveis e Lubrificantes"
"1318";"TERMOS_DE_TROCA";"PRECO";2018;10;"CO_CGCE_N1_2";110,429539050557;"BENS INTERMEDIÁRIOS (BI)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens Intermediários (BI)"
"1319";"TERMOS_DE_TROCA";"PRECO";2018;10;"CO_CGCE_N1_1";129,700654774166;"BENS DE CAPITAL (BK)";"CLASSIFICAÇÃO POR GRANDES CATEGORIA ECONÔMICAS";"Bens de Capital (BK)"
